env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
63600,75094.0558,-15474.5629,-15474.5551,-283.7155,3.9684,1.0,223414.3905,768120.6719,0.4184,0.0413
63700,74831.138,-15326.7567,-15326.4485,-281.0463,3.9684,1.0,89820.6576,222317.1641,0.4002,0.0295
63800,75049.608,-15838.0221,-15838.5014,-290.3754,3.9684,1.0,106937.5666,254940.6406,0.359,0.0508
63900,76754.4059,-15663.0311,-15662.7182,-287.2397,3.9685,1.0,303342.8127,1034482.3125,0.3365,0.0125
64000,78451.722,-15488.0518,-15488.2031,-283.783,3.9685,1.0,158720.6192,444598.3281,0.3501,0.0042
64100,76453.6927,-15370.98,-15371.253,-281.8262,3.9684,1.0,141382.4231,445064.6016,0.4136,0.0591
64200,75600.7762,-15627.0173,-15627.3787,-286.4792,3.9685,1.0,336287.6416,1174957.5156,0.3647,0.0069
64300,75536.2861,-15539.2152,-15539.7245,-284.8609,3.9683,1.0,87437.1844,219029.2773,0.3332,0.0191
64400,73667.1555,-15929.5591,-15929.4385,-292.0217,3.9684,1.0,163361.7128,524710.8125,0.347,0.0202
64500,73256.6178,-15849.6475,-15849.8223,-290.5593,3.9683,1.0,152522.623,359836.6953,0.4199,0.0054
64600,198198.3473,-15614.434,-15617.3641,-286.0199,3.9685,1.0,1113134.0409,3844819.0,0.3806,0.0274
64700,128991.2572,-15548.5528,-15545.3293,-285.1442,3.9684,1.0,167821.9684,560226.0391,0.3976,0.0261
64800,78387.1734,-15297.8773,-15297.7254,-280.4867,3.9685,1.0,103641.0644,257523.8164,0.4174,0.0323
64900,75467.6641,-15699.5626,-15700.3952,-287.767,3.9683,1.0,41979.8668,87754.3457,0.2947,0.0057
65000,74577.0841,-15525.4204,-15526.5418,-284.6436,3.9687,1.0,42125.3452,110140.7695,0.3667,0.0161
65100,75727.9714,-15705.7151,-15706.1519,-287.8971,3.9683,1.0,43128.9778,114136.6387,0.4182,0.0235
65200,74022.8516,-15653.8617,-15653.6463,-286.9629,3.9685,1.0,62236.1013,187137.4102,0.3479,0.0059
65300,75895.5898,-15309.2787,-15309.4788,-280.6624,3.9684,1.0,51559.0039,111257.3965,0.4225,0.0481
65400,75470.249,-15470.715,-15470.6869,-283.5784,3.9683,1.0,84654.0264,219979.0391,0.4637,0.0443
65500,74555.3323,-15318.4487,-15318.5086,-280.7921,3.9684,1.0,43479.5681,105825.6035,0.3806,0.0054
65600,74477.9713,-15525.8115,-15526.4276,-284.5491,3.9686,1.0,114513.173,238190.2188,0.2894,0.0041
65700,75855.5426,-15777.808,-15778.0352,-289.2442,3.9684,1.0,65035.9133,130099.3125,0.3264,0.0089
65800,74987.8432,-15616.0335,-15616.289,-286.2692,3.9685,1.0,125142.6803,346903.7812,0.4432,0.0243
65900,74960.4731,-15470.7221,-15471.0169,-283.6167,3.9686,1.0,86083.4104,236960.4141,0.4069,0.0128
